state,year_label,total_air_emission_kg,total_water_emission_kg,total_land_emission_kg,lead_air_kg,lead_water_kg,lead_land_kg,mercury_air_kg,mercury_water_kg,mercury_land_kg,cadmium_air_kg,cadmium_water_kg,cadmium_land_kg,nickel_air_kg,nickel_water_kg,nickel_land_kg,chromium_air_kg,chromium_water_kg,chromium_land_kg,copper_air_kg,copper_water_kg,copper_land_kg,zinc_air_kg,zinc_water_kg,zinc_land_kg,tvoc_air_kg,tvoc_water_kg,tvoc_land_kg,pm10_air_kg,pm10_water_kg,pm10_land_kg,pm25_air_kg,pm25_water_kg,pm25_land_kg
NT,2003-2004,60830864.72004378,757345.6157578072,100229.50751433415,3014.6049425770057,66.61,51.93152377562542,27.25650955929641,1.0230819986588955,0.9264045744556815,71.29046045485616,37.33599999865889,3.4143795779696906,5853.220927289484,147.3028995803833,25.095723616087255,1332.745718281231,152.19429961853027,64.49292095331873,1082.8554833411908,160.88599633789062,118.33906580162682,7575.302109694824,102.72999965667725,522.6777694477729,3044928.255360986,57346.406749618705,39.7091591651115,5106136.377092158,0.0,0.0,0.0,0.0,0.0
NT,2004-2005,59498483.51033727,945050.565700565,50916.769183667195,19129.06174079328,49.019999980926514,146.6967146432082,191.85441144725604,0.763799999654293,3.3902576975189502,155.31575027345917,29.06469999998808,4.485312284018757,5275.431453696596,133.0,27.97874620877402,688.2210715706337,124.0,254.2119004428286,2415.585320003979,151.19500160217285,315.24303064078657,49363.44973596779,29.30000019073486,1641.7483251814986,3088990.0782967764,152657.39999961853,122.18237105924345,2956589.2861278155,0.0,0.0,0.0,0.0,0.0
NT,2005-2006,56257363.90878587,830036.7688963452,24143.25432700431,59935.54429756146,28.612000107765198,11.021037806588568,169.91200846556418,0.9959999968111515,500.04274478213114,383.5855963977381,29.08329999819398,1.604474442741029,5041.961039494983,156.23399996757507,25.776373676035778,735.5528038009588,68.50399971008301,248.61894197953305,4584.23065830849,117.10400009155273,31.240503469418172,143218.221876391,13.109999895095827,88.28918959936603,2212245.750842316,110911.48399954528,114.24300050735475,3230024.820576645,0.0,0.0,0.0,0.0,0.0
NT,2006-2007,62669184.18319199,1003362.4210763666,17326.8218341697,71555.73921073505,35.2484813550663,32.23961714436637,517.4205034961468,2.3205211078096184,0.4439545871161845,751.7878253081182,38.32893425491266,2.0131886370606313,5246.0574034069905,177.25030595727443,59.4818842147196,768.2571247889656,84.80399238054275,50.362592566949814,5257.894713585578,156.66423824373246,76.08865020615029,170246.03937481853,19.860000133514404,148.1934166531987,3938361.426712192,84290.39999961853,65.51999961785972,4776139.0728582125,0.0,0.0,0.0,0.0,0.0
NT,2007-2008,75617437.66842994,727608.3686818,67904.57311747826,95686.74555165198,60.720839999999995,186.664207279,142.30084342279997,1.582011,0.602294438,602.4727459220001,36.564440000000005,4.706764435,6180.412250426,262.6120198,1294.136397122,901.733905857,224.36011000000002,56.38985283699999,13330.990441296,215.51402000000002,746.600365653,211672.17369799,166.484341,3112.110061887,2303472.275373234,0.0,0.0,8498235.4476047,0.0,0.0,3825028.3029947,0.0,0.0
NT,2008-2009,78626148.08855626,705653.0287497,53699.018057003996,8108.424222701199,36.0678742,9.349947008000001,541.2570655208799,1.312112,0.32294206000000003,602.4567835732,32.246152,1.374811706,7091.1199153856,266.47989,62.336465,938.5931260492,311.58936,52.787053199999995,9500.9650561576,276.2578095,60.059367800000004,233097.437855244,171.422675,89.74276599999999,1826502.296444474,0.0,0.0,9435754.39911256,0.0,0.0,2877467.90044456,0.0,0.0
NT,2009-2010,81322613.18577123,769072.43969314,27546.94546051687,10724.822654519,62.018907,7.58222118702252,281.21167406219575,0.86440652,0.7471631812954526,587.81976842,26.12420652,0.8984692625605599,7491.287199245,279.78138,116.86070896737823,1125.637043748,133.581937,109.88530586554525,7217.167954007001,254.849208,119.19871271859073,272682.152814676,184.74478299999998,60.01195386851291,2062011.9683640546,0.0,0.0,8623853.79304619,0.0,0.0,749183.33335319,0.0,0.0
NT,2010-2011,79661318.74825495,1201197.57425731,11601.373292146405,5174.17210258429,400.91420636,7.257816367999999,297.5267467341279,1.1313924,0.6038006760000001,242.419556356,10.1396141,0.961321038,7501.250440389999,1148.635999,17.555063440999998,1244.381402169,364.211017,6.325763486,4120.40808594519,484.9282478,8.477211342999999,86112.305004921,1034.990734,63.920305666,1739468.3423381026,0.0,0.0,8335556.97181416,0.0,0.0,968438.68444826,0.0,0.0
NT,2011-2012,78957706.48004964,1071501.91827453,9678.098254449773,22709.594245841003,341.5436929,19.003676969471698,289.8031274606022,0.87086073,1.2759141129711589,315.50174619,5.1344495,2.0794419462603773,14766.711832862999,581.0229081,31.289579193161725,7603.9748323929,378.216143,12.126304420115904,7876.94477408,299.7161628,60.77362495040432,126674.13383155,1046.563169,122.6350993606469,1630555.2391441735,0.0,0.0,9426608.801952211,0.0,0.0,939125.6294503517,0.0,0.0
NT,2012-2013,73522587.63688417,1202183.554870349,5676.996840251166,11394.767996019726,141.7999222,15.187626229480276,349.0434304997927,1.32489935,0.8505226274807646,471.525365616,4.9856537,1.7190454985511723,10229.799172595,576.0371991000001,20.156798253549947,4400.2447003222005,285.337551099,9.389953561076451,7513.1907843341,372.96358299999997,33.63469578026881,161795.41001059985,1209.323962,80.88437895819979,1630408.484733919,0.0,0.0,10545982.434299627,0.0,0.0,763567.5353448263,0.0,0.0
NT,2013-2014,71585006.00788623,1295410.4178050528,12786.732501292227,12447.785534483779,108.862948037,11.610131992857143,202.4887584529841,1.10480553,0.41992483726530616,520.06857545,8.09268732,1.2724521955904762,9104.137669618,1197.117155,16.824685485170065,7210.194115960001,254.03602334299995,7.722290506530612,8370.5124958,1290.661892,34.994489359877555,159081.89598057,2382.3929227,95.67517900068027,2792997.67009684,0.0,0.0,11016834.689817801,0.0,0.0,768189.5400727876,0.0,0.0
NT,2014-2015,47555812.400520004,1017018.776760726,7138.292957331865,59071.51347941034,94.400169316,10.097111764754716,17.13769631156697,0.539913,0.4039027934167116,394.2806679723,2.801761634,0.9547807250566037,4491.0004637413,1371.9627796,11.205538001401617,7042.238170550275,108.4415475,4.601008331671159,7310.30545127406,184.966555,35.04000060750405,154131.50624802228,3256.4454382,58.31606941492491,3734790.740100821,0.0,0.0,9192213.442065164,0.0,0.0,750215.4105860521,0.0,0.0
NT,2015-2016,47839890.54916274,1457044.481768761,10752.780842480572,22110.15137930943,81.34564359299999,11.472616571793745,5.714503451497676,0.474173848,0.4309978412551785,133.64213357646972,1.053728329,1.2422164066208323,1716.0038059913331,342.0843898,11.29722696896725,3564.007749162489,145.92544112,5.186095986517851,2443.5133656352536,96.61228665,41.790819272966075,43664.63670628982,315.201498,54.04995235586899,3519002.957350367,0.0,0.0,11723418.686839325,0.0,0.0,662583.2903413838,0.0,0.0
NT,2016-2017,47109383.9918085,1481285.544077463,5683.028136763637,17562.966291211396,148.4944304049047,22.16811416153163,8.648366336340223,1.3689339138856,1.4531297183003014,89.95804540200001,10.322253375923701,2.1710412136736954,1309.172441116,446.0695450449047,30.173082751752023,3434.9630801793,243.62927914143333,14.715307630030123,2728.2166325,106.9512957449047,48.49057566702711,28807.7656867,980.8451688,106.91259280700808,3152759.7289839955,0.0,0.0,11877438.916961195,0.0,0.0,685768.8078291966,0.0,0.0
NT,2017-2018,48236625.42509127,1061531.9081685273,8102.791951494263,18410.3549690618,118.766514618,42.983706160946504,24.037038131779617,1.872090639,1.4045082906756812,93.47920037000002,8.213881555,4.251226003099223,1334.690383874,279.6964223184,29.23862299477628,3523.362999925,366.579421573,14.408237927568099,1872.80528632,103.221591718,154.6121950108113,28970.64644228,2522.840223,160.84360429910512,2494390.8467136403,0.0,0.0,13885961.182922421,0.0,0.0,695763.9776483832,0.0,0.0
NT,2018-2019,61009319.42601411,938948.3021116134,30263.552853964524,19070.121103734476,65.448554647375,45.76179820566037,11.125128064583414,0.8159099251499999,1.2488659390396224,99.873690691,5.1541191378999995,6.207309847924528,1947.029211985,177.94347464737498,30.791771696226416,4382.367405776,135.9638035805375,14.805243213962267,2293.586333,56.502217047399995,155.07475129056604,32603.46288739,1836.155088,1586.3465845849057,5932861.6024595,0.0,0.0,14855959.608021498,0.0,0.0,836892.3340857935,0.0,0.0
NT,2019-2020,82370866.32585977,1105100.0788185662,19536.70945358051,22912.028228868,43.8279373022,18.347508629550862,12.712869167772755,3.50746751364,1.7211240358528654,124.89622996899999,6.32238742576,1.860842464566858,2219.413369524,408.8593289322,36.42933350831185,6400.757779749,430.55917712254,17.740936285286537,2802.68639642,90.4577582322,21.78166470675788,36384.22337677,301.60986180000003,107.4153306332474,6190495.260496701,0.0,0.0,31400941.430855375,0.0,0.0,723324.3325956019,0.0,0.0
NT,2020-2021,84776819.16823085,1356795.496417686,45294.961349669386,21568.057983086,63.543437702309994,24.83487110306352,10.077251368676523,1.128523512772,2.376539966695843,123.052524835,2.836747421848,2.5312438132363377,2068.3227939880003,380.05813500231,61.681718667155536,6229.758001336,246.538343321617,24.247368049584306,2754.747383444,59.21697970231,34.16146520262588,33987.657443114,454.876976,131.13949878862212,7826408.716644458,0.0,0.0,32752956.39172598,0.0,0.0,703073.487212888,0.0,0.0
NT,2021-2022,96332746.5269294,1165897.0803089628,43550.81926883247,25249.846320985303,55.725523958885,33.41899277,14.2285602054,1.470190475662,3.3399975690000003,153.1219286511,2.582419617108,3.832500167,3016.0124280187,252.32505965888498,160.30263438,10265.5398228084,510.9976801212195,32.045104189999996,3295.8026109,60.510732858885,56.91999955,37409.85389082,323.64017,226.6463405,14285318.643882168,0.0,0.0,29010338.44566982,0.0,0.0,822819.7462484175,0.0,0.0
NT,2022-2023,83245561.08316393,970646.612556146,50401.976346338124,27939.2544517639,613.04932295,34.64416288,14.6260201091,30.211291075000002,3.2974246629,160.21261023649998,30.129727045000003,3.5821730400000003,2853.5672035121,344.38141889999997,68.87170760000001,10558.4913635878,14963.880381500001,34.00061289999999,3189.9801934,320.113016,37.58659257,41676.454822789,1544.3643752,236.264777,6099495.272906908,0.0,0.0,29306746.158757914,0.0,0.0,823391.7491479131,0.0,0.0
NT,2023-2024,71027762.70356588,1441995.9948926705,110780.68636992158,27178.4605245868,953.4942617234618,62.15107708,15.5490904125,43.331219598323194,6.0457372245,154.5605124263,51.1751634537695,6.412445563,2677.7405728983,575.8489478734618,123.69938529,10114.614979780701,21391.364147411423,61.318069300000005,3114.8621082000004,467.7848071734618,66.6197393,40191.049520927,18220.4252,365.90523,6099765.6719212,0.0,0.0,28410582.76486819,0.0,0.0,758314.5465796873,0.0,0.0
NT,2024-2025,81198837.85662223,1329161.700719316,68696.23049698197,27465.0150894928,67.20532148000001,37.14594775,17.1522501104,0.5832818830000001,3.5423535745,164.8952273473,1.916174303,3.8520914050000004,2799.1483070115,22.938589,74.06786584999999,11869.609570305198,17.8219938,36.75719515,3299.2625244,19.5503853,36.737046245,41819.512991134,303.3103,193.260137,6835126.790785406,0.0,0.0,38711784.67988965,0.0,0.0,568664.2025096545,0.0,0.0
QLD,1998-1999,310136021.175182,6166250.664,41982.146,4043.6655,164.62,150.07,811.603,15.46,0.0,259.0931,35.062999999999995,0.0,30.61,50.0,0.0,763.2097,258.462,0.082,0.0,0.0,0.0,0.0,0.0,0.0,121708.6,0.0,0.0,20922848.744,0.0,0.0,0.0,0.0,0.0
QLD,1999-2000,1223090712.1674368,7375488.576692703,281938.14098739903,563359.105284053,1099.9077135960001,2381.9760259171558,3265.6209549966247,5.275355446,3.60795506587696,7869.1602746088,119.546541623,1398.3106308705055,2069.9297,82.5,115.90959199798999,14516.365206441002,661.1356,143.713162587696,1365.91561,0.004,78.918335928895,1.572,12.5,463.6383079944,7922170.822195087,108663.2,10047.1,127466714.29928388,0.0,0.0,0.0,0.0,0.0
QLD,2000-2001,906424649.3170538,8016092.437895989,719457.2021006264,276280.823188916,1899.36772442,871.410157666186,2007.0111387735035,17.152795162,1.33197170923471,7797.4685472987,129.553944599,1167.0901442097172,5926.5741,577.26269,523.34612261548,20226.450077483,678.892672,278.538570923573,1832216.237888,2310.095366,277644.3870748308,236521.67799999999,3738.19067,20569.34319046192,6623265.196969804,87360.6456,419.483,135161918.213292,0.0,0.0,0.0,0.0,0.0
QLD,2001-2002,1004764085.6628436,8023921.850948692,1147814.503923808,442887.021279331,721.2873411,185215.169334268,1836.58408177613,4.732406405,7.3808758028,10276.471381848121,120.373888,140.609594392,38958.454730286,610.0943631299999,199.315959051,29828.884748703,228.86818759,78561.52178025398,2728012.597814214,23127.4545202,615.319140227,530993.983066026,6421.5286379,4656.963076202,18764914.91382974,189902.575,2770.40491076,144520571.1551557,189001.104,0.0,0.0,0.0,0.0
QLD,2002-2003,970228192.780834,6454459.9803158,1340391.2547525016,402550.556800008,910.891,40610.3079,2504.9826293041997,17.1477,4.0662848,7830.3728000176,100.7656,500.9182,65458.558300033605,445.242,480.2123,55354.1912100224,3572.9665072,31950.6664,2048062.5705000137,5531.242704300001,54060.886,732060.9700000001,2511.034,19679.502,14769158.217688,176433.21300000002,1574.7830000000001,141339829.9701,0.0,0.0,0.0,0.0,0.0
QLD,2003-2004,1018915571.5296096,6500614.41575424,1131808.950215821,279309.1421,4104.0442,655.3138246,1586.4329073,55.46229999999999,6.6797518,6810.1725,154.853904,329.6512246,72151.845,1080.526364,547.1546146,55673.4773,1428.5279,28394.4056246,2114247.8659,51909.078304070004,53573.964514600004,846379.3999999999,15066.0800111,6409.509314600001,16744396.81,177902.8029,3044.8897368000003,145388624.78,0.0,0.0,0.0,0.0,0.0
QLD,2004-2005,1108516935.8665514,6003925.7626586,1369768.0285678206,370705.4646,356.7792,610.2999095,1977.3896558000001,4.619258599999999,3.35086868,8512.6088,80.2803,236.5640095,89573.91320000001,248.7345,607.2617095,61213.0162,1174.2914,8494.4067095,2304413.6474,1008.1987,54208.2967095,717066.4854,2136.4483,6342.8443095,22479067.54004,193025.8027,5266.7476882,171212044.72,0.0,0.0,0.0,0.0,0.0
QLD,2005-2006,1129861055.841518,6192129.8433112,1132287.5517021643,455210.1667,792.5202,965.7001369,1710.843635646,34.544999999999995,77.422404728,7064.7644,177.0283,236.637436428,79945.4711,1113.196,1179.6597408,69858.6548,926.1227,14357.538040000001,709555.8188014,3040.6486,56535.155139999995,693042.1339,4400.216,7567.8555436999995,19069537.1946151,214585.47999999998,14092.0331441,191393833.2698448,0.0,4.5,0.0,0.0,0.0
QLD,2006-2007,1144928959.519725,4699035.6310327,1736939.681864432,367026.7477,291.697042,747.3031996,1933.585179446,4.0926528,5.070409,6665.1559,56.752621500000004,260.16549960000003,62054.748195,145.7762105,806.1557996,63406.3287,923.0557,2394.6349996,724281.14401,1069.857336,54578.0296996,645097.0613,5254.808,7933.376200000001,21475716.690611,362600.5,3232.0270001999997,202710149.1048448,0.0,0.0,0.0,0.0,0.0
QLD,2007-2008,1159381473.9605155,5351089.1566605605,1645369.0234607183,372414.93766024703,286.8508,331.454440596,1784.4979525556598,126.65138400000001,3.7104360440999997,15597.632659641,43.242682,158.38396486599999,51327.645134854,834.9653,183.306025769,31261.818325202003,1256.3125587549998,2794.137420325,582303.717398633,1032.881787515,522.378528782,709497.3726917651,5272.1556,7336.277195072,19020890.998879824,0.0,0.0,212524591.42890787,0.0,0.0,8098114.538206636,0.0,0.0
QLD,2008-2009,1154682848.2814207,5579059.522963895,1136279.8359814389,293930.65273379773,925.990411774,206.04082333620002,1197.5651219294014,9.506570205,1.80697570973,12880.969158748996,630.42124477,77.7360423902,50425.689396795926,940.70545324,376.2711602639,30629.16810327126,1230.0856405400002,968.9558774203001,191682.76945710994,7045.94880954,715.7851803734,637827.937835393,219867.67303099998,4047.640676779,20295270.961400386,0.0,0.0,209340411.61408192,0.0,0.0,8706098.586813457,0.0,0.0
QLD,2009-2010,1041450747.5630012,3520595.158216735,2211885.1377612255,179962.89609441775,181.79651058375998,148.46347285255595,944.6964737107213,4.90442385117216,0.6132823025462474,16293.807447655698,122.7378325818376,37.91601149101244,41589.33201669602,342.9346113768,288.52326619943676,38548.015671727226,324.11821106752,617.5462592786248,110232.7583966998,647.40663228608,200.84332928076228,371282.4031271081,9513.98475575824,2640.709986957747,20852540.620073356,0.0,0.0,207735467.24666542,0.0,0.0,11102854.355297096,0.0,0.0
QLD,2010-2011,1171305501.9110136,4264789.938912135,734399.0908506173,221419.57098673965,206.96357648,219.20375989688793,811.930362499933,8.67382935,1.243175861946552,11747.837043014657,296.304776189,53.69539848075288,62447.67870252807,1513.844668,550.4931387348564,37306.42886442127,394.36721950000003,531.4921876766551,125238.3060224654,1509.82525796,366.1404852601897,425012.5667024667,128005.110541,12347.540078038424,21151046.83460837,0.0,0.0,257242984.17419875,0.0,0.0,10520658.640373135,0.0,0.0
QLD,2011-2012,1133395683.1664958,3811472.1883252766,1164322.958449965,152684.71295077508,128.86607554,102.28397740794303,679.0495510523621,62.48993665229167,0.7461296507999906,11459.010329738412,25.1881500534,33.53783578359969,51477.83168103669,516.34945926975,347.5622050267421,48211.38002501261,266.937182605,144.553396857269,127228.65812916304,1537.93969434675,265.7490232707417,250364.71554424474,4388.20205339125,2514.5964555226446,17328397.07776418,0.0,0.0,267323357.95736203,0.0,0.0,12918995.08279738,0.0,0.0
QLD,2012-2013,1224449650.8486192,3709577.0792975836,1227808.889952133,155664.65791203082,153.17983171583333,112.33947246140153,729.9001532814833,10.329059129,0.5743975266085859,13275.93798462248,126.58444055416666,7.306335536600337,61018.65132981103,767.8164679639167,385.42491883043266,82878.68659667933,303.44015008083335,104.52512878285859,115287.14675163994,619.9653257683333,165.71293150677272,261502.0825291231,7782.235594805833,697.2046828037306,17369039.764217533,0.0,0.0,325234395.79687965,0.0,0.0,12640843.031255439,0.0,0.0
QLD,2013-2014,1292055497.089154,3607267.989639443,1960462.7114058025,141392.71785197206,71.9804976,119.1049737343526,2263.0404499166025,5.917122673,1.2817782236956436,4241.906324048574,40.887977868,10.033419413618356,101369.7543780465,335.5062414,625.8100696149457,57914.1364927302,213.65141331,138.85693673066436,175853.23966946756,733.5725786,178.51308203924796,272978.9021573908,1444.86009236,2536.934387511959,18134064.51398456,0.0,0.0,359934069.6400154,0.0,0.0,13284450.862210741,0.0,0.0
QLD,2014-2015,1192661391.1302128,6472113.6855131,1418060.971985407,86168.35552840792,258.9826055,204.39051990738113,1966.2376428958967,172.85684695,0.8341240417179155,1929.208372478884,262.15754085000003,87.84659146608469,123307.80652660763,348.61792,455.1913637407427,82919.55561443446,143.64719159999999,97.01190273079156,124631.65160705835,1159.4817425,1530.0710771986123,303778.94563340856,2660.759322,12825.30200993397,17607618.719606213,0.0,0.0,348571579.09499735,0.0,0.0,12886021.436600827,0.0,0.0
QLD,2015-2016,1196078002.2907972,3321507.020439134,1056593.6848230779,64858.58494194651,77.095995239,169.68693334374237,2274.3465242962297,8.803444,1.1058841216070703,2812.218926363362,803.708978217,67.70217116049831,102484.17091714319,395.658745745,556.2578247823366,72574.8771660379,164.884278573,744.733469746707,69916.20766176445,357.992815983,610.9030246776363,209743.402932438,1487.8556668,11995.325801367346,14675805.023693223,0.0,0.0,343637016.1264259,0.0,0.0,12189511.812213121,0.0,0.0
QLD,2016-2017,1167510000.7295108,3060508.3803771627,1060544.0894480627,70788.50186552502,133.1959169,124.2073705177083,1299.5412917701449,35.015511165,0.9959440554972219,2412.0253231488755,863.24636124,51.455107468601845,41191.44548676466,346.22812745,258.5507612838795,54341.70941945978,158.801927475,668.0968805212223,114623.56309734944,312.847593,2015.38389365475,170829.5595277925,1238.9052818,4647.909585197518,15668136.045373566,0.0,0.0,315281624.802813,0.0,0.0,12970268.697422197,0.0,0.0
QLD,2017-2018,1201835716.8771975,3394292.897733923,1299537.6204615666,63473.57366992132,92.501857,97.68503461909336,1521.339296910074,30.99441213,1.4363066847911856,1405.6651326002802,333.90648492,20.94494825035408,31343.8287925459,242.688389,320.67912007258525,42397.035706797964,119.7541266,168.4700170340889,93723.35666023075,252.224382,533.62347543208,205317.3959382032,1189.999385,1922.845734681341,14695645.255314087,0.0,0.0,274259127.505278,0.0,0.0,12833738.847775904,0.0,0.0
QLD,2018-2019,1303042818.3062656,3190779.901208507,1061920.1859838606,105811.1643697118,278.5156616,213.08312078922816,4271.079741912583,8.284058677240001,1.7859924566259824,2256.6228311922387,22.014643034299997,18.76128099300626,32634.118709354214,11778.204483463,682.1148496193617,54015.658200550344,1423.09903772,529.0747693265982,131116.75141632877,903.68969212,3169.0008479533385,301831.46276209306,1213.8549258642856,2596.719644539447,14978116.111876478,0.0,0.0,297146855.63115513,0.0,0.0,12631170.537283625,0.0,0.0
QLD,2019-2020,1257915277.0550787,3138867.256545755,1100319.7382332238,92321.03139487331,89.10920845,149.22256342896347,1976.0779090794197,9.5594779475,1.4375966335710808,1726.7904831494257,23.527352,9.134317170991885,32725.741777205505,418.510506775,445.0030368014729,45145.50482481625,116.807328075,811.8894490091081,71703.09522744907,927.6725953000001,2480.4820677393973,280586.4174441329,2200.4621153499997,8469.30024800889,14503634.398594292,0.0,0.0,301665866.6299515,0.0,0.0,12301053.602522561,0.0,0.0
QLD,2020-2021,1383754767.8807614,3240965.52845954,957049.497773736,96291.90381734174,78.795948505,180.2966073942697,1903.7731162924294,5.154675570999999,7.909003561340664,1589.4784591576297,37.319109468,97.04428331718215,38833.71342125475,373.747809086,3103.6146293648544,50970.80840688385,94.01930982,10611.611005716066,254576.00882026367,449.17602551,10015.420955464659,323114.8727860278,2120.1397045,10636.805571303417,15545739.130133357,0.0,0.0,343483294.5437243,0.0,0.0,11803253.310463937,0.0,0.0
QLD,2021-2022,1393453322.7602026,3594195.5304090083,813503.0309423782,117017.39074777871,161.94885150349998,232.80536388950404,2443.8817834301476,4.2967341828,2.7370905406,2676.3702012822405,24.450186893799998,30.0782410831,39062.85422059902,455.251585837,493.03040725180637,54761.47643358142,115.3135045398,1254.9196458265,97495.3323321032,1337.442163814,2554.4586535250037,308295.90667248797,2573.48876071,3424.7992482346,14131511.559749587,0.0,0.0,357324777.46602094,0.0,0.0,10648816.403166717,0.0,0.0
QLD,2022-2023,1318197886.3964899,3968173.0933791692,672291.9152755826,132190.18387042207,284.5434784,715.134210164,2419.6372302923583,38.41051563,12.2018417096,2546.2257802127147,27.39530275,37.99761086711,39471.40796421817,529.597507,1131.1397331111,53875.6792131871,176.5572079,3433.9673049514,126151.97730091336,2578.6673807,5539.3994509842005,325489.261132644,6574.2952055,10052.688423954,15035126.695254449,0.0,0.0,361331100.02050585,0.0,0.0,10496349.761690915,0.0,0.0
QLD,2023-2024,1402616017.1048136,3877473.452257535,650207.0176648435,216876.80280681237,127.6378460081,126.7886990874,1355.020905586507,4.02787198534,2.204681844845,3944.6761549181865,14.3935119411,11.34098525326,41472.65635311784,264.2069036781,480.80775250795,57912.15561377579,71.5718961081,1254.40866076475,129240.84353380474,460.8324036881,6045.609959081199,354001.329806364,4318.4469722,1149.3823909534,16126361.774082944,0.0,0.0,415900574.1431461,0.0,0.0,10688116.517540518,0.0,0.0
QLD,2024-2025,1384164101.8156502,4565451.467680263,788463.857339567,152101.68100224805,616.38256423,132.73057256627135,1243.2276024765151,5.694184496,2.345860572489395,3957.7116089862106,48.29081156,14.504829761803702,43327.198953157684,2667.8457213379997,392.98811168893286,60004.77418374852,810.90039578,212.04619695923316,111249.12027716474,10948.07681505,2517.281647983665,304995.424880881,204645.50367025,7903.741487755001,16785786.561307278,0.0,0.0,444655308.03584236,0.0,0.0,10374163.614654006,0.0,0.0
SA,1998-1999,90484475.93311015,3910813.074,178254.96039999998,580.12029,10239.8,0.08,14.200004700000001,27.5,0.008400000000000001,44.22002,15.95,0.008,3.8059999999999996,0.0,0.0,504.82023,219.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4149895.534,0.0,0.0,0.0,0.0,0.0
SA,1999-2000,233713708.314142,4478914.127,278.896283,28744.238663,22942.857,0.280583,38.354927,26.85,0.031799999999999995,153.28453,1116.14,0.0482,454.63268999999997,656.47,0.0,197.43619999999999,2307.04,1.392,23.4696,3.6,0.0,273.53,0.0,0.0,3049962.64,112.1,87.1,15240937.3737,0.0,0.0,0.0,0.0,0.0
SA,2000-2001,210762071.872025,4581997.676,101401.1547,91444.24626500001,13670.6,0.2213,175.48066899999998,33.4,0.1017,3372.8197099999998,922.74,0.0334,1939.8143,2200.886,0.0,4488.6082536,1920.68,0.606,995.3267194,0.0,0.0,484.84,3112.0,0.0,3123680.195,111.19999999999999,125.17999999999999,13253432.743,0.0,0.0,0.0,0.0,0.0
