state,n_years_total,waste_metric,environmental_metric,n_years_used,pearson_corr,abs_pearson_corr
TAS,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.19008309002810028,0.19008309002810028
TAS,15,hazardous_recycling_tonnes,total_water_emission_kg,15,-0.3992274081312487,0.3992274081312487
TAS,15,hazardous_recycling_tonnes,total_land_emission_kg,15,-0.1792044636636932,0.1792044636636932
TAS,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.20614718039474347,0.20614718039474347
TAS,15,hazardous_recycling_tonnes,lead_water_kg,15,-0.0929577894919348,0.0929577894919348
TAS,15,hazardous_recycling_tonnes,lead_land_kg,15,0.4276073271852026,0.4276073271852026
TAS,15,hazardous_recycling_tonnes,mercury_air_kg,15,0.06020520637994793,0.06020520637994793
TAS,15,hazardous_recycling_tonnes,mercury_water_kg,15,-0.12339615952469547,0.12339615952469547
TAS,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.20477970289278893,0.20477970289278893
TAS,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.018943218490911812,0.018943218490911812
TAS,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.07712687304976354,0.07712687304976354
TAS,15,hazardous_recycling_tonnes,cadmium_land_kg,15,-0.665304443013512,0.665304443013512
TAS,15,hazardous_recycling_tonnes,nickel_air_kg,15,-0.13986716035387609,0.13986716035387609
TAS,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.2808241987554311,0.2808241987554311
TAS,15,hazardous_recycling_tonnes,nickel_land_kg,15,-0.1748199697065756,0.1748199697065756
TAS,15,hazardous_recycling_tonnes,chromium_air_kg,15,-0.1171259926070783,0.1171259926070783
TAS,15,hazardous_recycling_tonnes,chromium_water_kg,15,-0.3759831768532356,0.3759831768532356
TAS,15,hazardous_recycling_tonnes,chromium_land_kg,15,-0.12768073647390854,0.12768073647390854
TAS,15,hazardous_recycling_tonnes,copper_air_kg,15,-0.38454360883276234,0.38454360883276234
TAS,15,hazardous_recycling_tonnes,copper_water_kg,15,-0.3243492527249654,0.3243492527249654
TAS,15,hazardous_recycling_tonnes,copper_land_kg,15,0.43485642272110986,0.43485642272110986
TAS,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.23466382626084598,0.23466382626084598
TAS,15,hazardous_recycling_tonnes,zinc_water_kg,15,-0.2926852422389231,0.2926852422389231
TAS,15,hazardous_recycling_tonnes,zinc_land_kg,15,0.728804888088218,0.728804888088218
TAS,15,hazardous_recycling_tonnes,tvoc_air_kg,15,-0.2648596746155113,0.2648596746155113
TAS,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.13748264926280626,0.13748264926280626
TAS,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.13748264926280623,0.13748264926280623
TAS,15,hazardous_recycling_tonnes,pm10_air_kg,15,-0.46471425132553534,0.46471425132553534
TAS,15,hazardous_recycling_tonnes,pm10_water_kg,15,,
TAS,15,hazardous_recycling_tonnes,pm10_land_kg,15,,
TAS,15,hazardous_recycling_tonnes,pm25_air_kg,15,-0.17342895093237068,0.17342895093237068
TAS,15,hazardous_recycling_tonnes,pm25_water_kg,15,,
TAS,15,hazardous_recycling_tonnes,pm25_land_kg,15,,
TAS,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.3552829223028477,0.3552829223028477
TAS,15,hazardous_disposal_tonnes,total_water_emission_kg,15,-0.33304517978004,0.33304517978004
TAS,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.060356320021021787,0.060356320021021787
TAS,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.13537142486975914,0.13537142486975914
TAS,15,hazardous_disposal_tonnes,lead_water_kg,15,-0.22510252461189972,0.22510252461189972
TAS,15,hazardous_disposal_tonnes,lead_land_kg,15,0.22658055910570435,0.22658055910570435
TAS,15,hazardous_disposal_tonnes,mercury_air_kg,15,-0.2398161678057316,0.2398161678057316
TAS,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.02796671783897406,0.02796671783897406
TAS,15,hazardous_disposal_tonnes,mercury_land_kg,15,-0.1918052191808837,0.1918052191808837
TAS,15,hazardous_disposal_tonnes,cadmium_air_kg,15,0.04289104343556236,0.04289104343556236
TAS,15,hazardous_disposal_tonnes,cadmium_water_kg,15,0.07388318747380263,0.07388318747380263
TAS,15,hazardous_disposal_tonnes,cadmium_land_kg,15,-0.3221647670047855,0.3221647670047855
TAS,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.035076231683520656,0.035076231683520656
TAS,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.015649697811361968,0.015649697811361968
TAS,15,hazardous_disposal_tonnes,nickel_land_kg,15,-0.15312849419307145,0.15312849419307145
TAS,15,hazardous_disposal_tonnes,chromium_air_kg,15,-0.03953584568833645,0.03953584568833645
TAS,15,hazardous_disposal_tonnes,chromium_water_kg,15,-0.42820670306586833,0.42820670306586833
TAS,15,hazardous_disposal_tonnes,chromium_land_kg,15,-0.13460520837591003,0.13460520837591003
TAS,15,hazardous_disposal_tonnes,copper_air_kg,15,-0.18077467071618503,0.18077467071618503
TAS,15,hazardous_disposal_tonnes,copper_water_kg,15,-0.21322278399813915,0.21322278399813915
TAS,15,hazardous_disposal_tonnes,copper_land_kg,15,0.2385861489563197,0.2385861489563197
TAS,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.05709246997634068,0.05709246997634068
TAS,15,hazardous_disposal_tonnes,zinc_water_kg,15,-0.25685403276300073,0.25685403276300073
TAS,15,hazardous_disposal_tonnes,zinc_land_kg,15,0.5693466013625879,0.5693466013625879
TAS,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.058982828620876754,0.058982828620876754
TAS,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.12433441904769273,0.12433441904769273
TAS,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.12433441904769268,0.12433441904769268
TAS,15,hazardous_disposal_tonnes,pm10_air_kg,15,-0.13921632138870535,0.13921632138870535
TAS,15,hazardous_disposal_tonnes,pm10_water_kg,15,,
TAS,15,hazardous_disposal_tonnes,pm10_land_kg,15,,
TAS,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.024585005668531,0.024585005668531
TAS,15,hazardous_disposal_tonnes,pm25_water_kg,15,,
TAS,15,hazardous_disposal_tonnes,pm25_land_kg,15,,
VIC,15,ewaste_proxy_tonnes,total_air_emission_kg,15,-0.8191753261567598,0.8191753261567598
VIC,15,ewaste_proxy_tonnes,total_water_emission_kg,15,0.6735615152252072,0.6735615152252072
VIC,15,ewaste_proxy_tonnes,total_land_emission_kg,15,0.33644143476145966,0.33644143476145966
VIC,15,ewaste_proxy_tonnes,lead_air_kg,15,-0.24869430539761264,0.24869430539761264
VIC,15,ewaste_proxy_tonnes,lead_water_kg,15,0.5902399768623011,0.5902399768623011
VIC,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.01680890800551449,0.01680890800551449
VIC,15,ewaste_proxy_tonnes,mercury_air_kg,15,0.0889939183503318,0.0889939183503318
VIC,15,ewaste_proxy_tonnes,mercury_water_kg,15,-0.1643197947335568,0.1643197947335568
VIC,15,ewaste_proxy_tonnes,mercury_land_kg,15,-0.03233048520004504,0.03233048520004504
VIC,15,ewaste_proxy_tonnes,cadmium_air_kg,15,0.018914776077620717,0.018914776077620717
VIC,15,ewaste_proxy_tonnes,cadmium_water_kg,15,-0.47893458374228637,0.47893458374228637
VIC,15,ewaste_proxy_tonnes,cadmium_land_kg,15,-0.0010450027059697084,0.0010450027059697084
VIC,15,ewaste_proxy_tonnes,nickel_air_kg,15,0.013190656415489553,0.013190656415489553
VIC,15,ewaste_proxy_tonnes,nickel_water_kg,15,-0.4920451365772376,0.4920451365772376
VIC,15,ewaste_proxy_tonnes,nickel_land_kg,15,-0.0030504066545086546,0.0030504066545086546
VIC,15,ewaste_proxy_tonnes,chromium_air_kg,15,0.4781087479003164,0.4781087479003164
VIC,15,ewaste_proxy_tonnes,chromium_water_kg,15,-0.6163209955988651,0.6163209955988651
VIC,15,ewaste_proxy_tonnes,chromium_land_kg,15,-0.013260000016336702,0.013260000016336702
VIC,15,ewaste_proxy_tonnes,copper_air_kg,15,-0.038967054683581324,0.038967054683581324
VIC,15,ewaste_proxy_tonnes,copper_water_kg,15,0.16696899251469247,0.16696899251469247
VIC,15,ewaste_proxy_tonnes,copper_land_kg,15,-0.02329798043402525,0.02329798043402525
VIC,15,ewaste_proxy_tonnes,zinc_air_kg,15,-0.33674605615542963,0.33674605615542963
VIC,15,ewaste_proxy_tonnes,zinc_water_kg,15,0.13431799769008904,0.13431799769008904
VIC,15,ewaste_proxy_tonnes,zinc_land_kg,15,-0.028511071710159194,0.028511071710159194
VIC,15,ewaste_proxy_tonnes,tvoc_air_kg,15,-0.13899855801083755,0.13899855801083755
VIC,15,ewaste_proxy_tonnes,tvoc_water_kg,15,,
VIC,15,ewaste_proxy_tonnes,tvoc_land_kg,15,,
VIC,15,ewaste_proxy_tonnes,pm10_air_kg,15,-0.09989512837222608,0.09989512837222608
VIC,15,ewaste_proxy_tonnes,pm10_water_kg,15,,
VIC,15,ewaste_proxy_tonnes,pm10_land_kg,15,,
VIC,15,ewaste_proxy_tonnes,pm25_air_kg,15,-0.5599639768828721,0.5599639768828721
VIC,15,ewaste_proxy_tonnes,pm25_water_kg,15,,
VIC,15,ewaste_proxy_tonnes,pm25_land_kg,15,,
VIC,15,hazardous_recycling_tonnes,total_air_emission_kg,15,-0.8668621206714388,0.8668621206714388
VIC,15,hazardous_recycling_tonnes,total_water_emission_kg,15,0.6346585026956176,0.6346585026956176
VIC,15,hazardous_recycling_tonnes,total_land_emission_kg,15,0.2727919564155342,0.2727919564155342
VIC,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.16040335517289905,0.16040335517289905
VIC,15,hazardous_recycling_tonnes,lead_water_kg,15,0.6857127068393108,0.6857127068393108
VIC,15,hazardous_recycling_tonnes,lead_land_kg,15,-0.31034543838980827,0.31034543838980827
VIC,15,hazardous_recycling_tonnes,mercury_air_kg,15,0.1988249458872225,0.1988249458872225
VIC,15,hazardous_recycling_tonnes,mercury_water_kg,15,-0.2471447540450189,0.2471447540450189
VIC,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.33740678765196874,0.33740678765196874
VIC,15,hazardous_recycling_tonnes,cadmium_air_kg,15,0.07857076523355498,0.07857076523355498
VIC,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.4621501533134118,0.4621501533134118
VIC,15,hazardous_recycling_tonnes,cadmium_land_kg,15,-0.3069889623033572,0.3069889623033572
VIC,15,hazardous_recycling_tonnes,nickel_air_kg,15,0.05445724963395367,0.05445724963395367
VIC,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.3164273255105865,0.3164273255105865
VIC,15,hazardous_recycling_tonnes,nickel_land_kg,15,-0.30238723623934793,0.30238723623934793
VIC,15,hazardous_recycling_tonnes,chromium_air_kg,15,0.5406162338908288,0.5406162338908288
VIC,15,hazardous_recycling_tonnes,chromium_water_kg,15,-0.5498089663952545,0.5498089663952545
VIC,15,hazardous_recycling_tonnes,chromium_land_kg,15,-0.3145042847470842,0.3145042847470842
VIC,15,hazardous_recycling_tonnes,copper_air_kg,15,0.13204012335278945,0.13204012335278945
VIC,15,hazardous_recycling_tonnes,copper_water_kg,15,0.228174220995249,0.228174220995249
VIC,15,hazardous_recycling_tonnes,copper_land_kg,15,-0.31852808528820375,0.31852808528820375
VIC,15,hazardous_recycling_tonnes,zinc_air_kg,15,-0.16505497530825608,0.16505497530825608
VIC,15,hazardous_recycling_tonnes,zinc_water_kg,15,0.27215135895592313,0.27215135895592313
VIC,15,hazardous_recycling_tonnes,zinc_land_kg,15,-0.31604352394144725,0.31604352394144725
VIC,15,hazardous_recycling_tonnes,tvoc_air_kg,15,-0.4128822865733897,0.4128822865733897
VIC,15,hazardous_recycling_tonnes,tvoc_water_kg,15,,
VIC,15,hazardous_recycling_tonnes,tvoc_land_kg,15,,
VIC,15,hazardous_recycling_tonnes,pm10_air_kg,15,0.060750857842731175,0.060750857842731175
VIC,15,hazardous_recycling_tonnes,pm10_water_kg,15,,
VIC,15,hazardous_recycling_tonnes,pm10_land_kg,15,,
VIC,15,hazardous_recycling_tonnes,pm25_air_kg,15,-0.30551382089273504,0.30551382089273504
VIC,15,hazardous_recycling_tonnes,pm25_water_kg,15,,
VIC,15,hazardous_recycling_tonnes,pm25_land_kg,15,,
VIC,15,hazardous_disposal_tonnes,total_air_emission_kg,15,-0.7011616018380238,0.7011616018380238
VIC,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.6364108314972432,0.6364108314972432
VIC,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.3334431691042567,0.3334431691042567
VIC,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.2755470989663091,0.2755470989663091
VIC,15,hazardous_disposal_tonnes,lead_water_kg,15,0.4708104357205643,0.4708104357205643
VIC,15,hazardous_disposal_tonnes,lead_land_kg,15,0.1881331035217123,0.1881331035217123
VIC,15,hazardous_disposal_tonnes,mercury_air_kg,15,0.010774441322370699,0.010774441322370699
VIC,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.08990752742950911,0.08990752742950911
VIC,15,hazardous_disposal_tonnes,mercury_land_kg,15,0.1822019181198914,0.1822019181198914
VIC,15,hazardous_disposal_tonnes,cadmium_air_kg,15,-0.024168515667139165,0.024168515667139165
VIC,15,hazardous_disposal_tonnes,cadmium_water_kg,15,-0.44023602465922346,0.44023602465922346
VIC,15,hazardous_disposal_tonnes,cadmium_land_kg,15,0.21095833603831302,0.21095833603831302
VIC,15,hazardous_disposal_tonnes,nickel_air_kg,15,-0.008274704742701167,0.008274704742701167
VIC,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.5610042711086953,0.5610042711086953
VIC,15,hazardous_disposal_tonnes,nickel_land_kg,15,0.20446117174855083,0.20446117174855083
VIC,15,hazardous_disposal_tonnes,chromium_air_kg,15,0.39434279991697563,0.39434279991697563
VIC,15,hazardous_disposal_tonnes,chromium_water_kg,15,-0.5976158295807357,0.5976158295807357
VIC,15,hazardous_disposal_tonnes,chromium_land_kg,15,0.19677304456511532,0.19677304456511532
VIC,15,hazardous_disposal_tonnes,copper_air_kg,15,-0.15066108270766265,0.15066108270766265
VIC,15,hazardous_disposal_tonnes,copper_water_kg,15,0.10871874784493607,0.10871874784493607
VIC,15,hazardous_disposal_tonnes,copper_land_kg,15,0.18355756304758353,0.18355756304758353
VIC,15,hazardous_disposal_tonnes,zinc_air_kg,15,-0.4108351785297089,0.4108351785297089
VIC,15,hazardous_disposal_tonnes,zinc_water_kg,15,0.02809529724219171,0.02809529724219171
VIC,15,hazardous_disposal_tonnes,zinc_land_kg,15,0.17334814204980198,0.17334814204980198
VIC,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.04732186986469681,0.04732186986469681
VIC,15,hazardous_disposal_tonnes,tvoc_water_kg,15,,
VIC,15,hazardous_disposal_tonnes,tvoc_land_kg,15,,
VIC,15,hazardous_disposal_tonnes,pm10_air_kg,15,-0.19481839556358166,0.19481839556358166
VIC,15,hazardous_disposal_tonnes,pm10_water_kg,15,,
VIC,15,hazardous_disposal_tonnes,pm10_land_kg,15,,
VIC,15,hazardous_disposal_tonnes,pm25_air_kg,15,-0.6779644350648937,0.6779644350648937
VIC,15,hazardous_disposal_tonnes,pm25_water_kg,15,,
VIC,15,hazardous_disposal_tonnes,pm25_land_kg,15,,
WA,15,ewaste_proxy_tonnes,total_air_emission_kg,15,0.8351104201282782,0.8351104201282782
WA,15,ewaste_proxy_tonnes,total_water_emission_kg,15,0.7525945283333703,0.7525945283333703
WA,15,ewaste_proxy_tonnes,total_land_emission_kg,15,0.7742245082305099,0.7742245082305099
WA,15,ewaste_proxy_tonnes,lead_air_kg,15,-0.33760773163840707,0.33760773163840707
WA,15,ewaste_proxy_tonnes,lead_water_kg,15,-0.3232710547134921,0.3232710547134921
WA,15,ewaste_proxy_tonnes,lead_land_kg,15,-0.35878586464527673,0.35878586464527673
WA,15,ewaste_proxy_tonnes,mercury_air_kg,15,-0.9145101549073625,0.9145101549073625
WA,15,ewaste_proxy_tonnes,mercury_water_kg,15,-0.6909167955052082,0.6909167955052082
WA,15,ewaste_proxy_tonnes,mercury_land_kg,15,-0.17098952655078195,0.17098952655078195
WA,15,ewaste_proxy_tonnes,cadmium_air_kg,15,-0.6314092194353358,0.6314092194353358
WA,15,ewaste_proxy_tonnes,cadmium_water_kg,15,-0.5708023923024165,0.5708023923024165
WA,15,ewaste_proxy_tonnes,cadmium_land_kg,15,-0.3505637643223058,0.3505637643223058
WA,15,ewaste_proxy_tonnes,nickel_air_kg,15,0.49361230143914697,0.49361230143914697
WA,15,ewaste_proxy_tonnes,nickel_water_kg,15,-0.612902509953795,0.612902509953795
WA,15,ewaste_proxy_tonnes,nickel_land_kg,15,0.5697001879225665,0.5697001879225665
WA,15,ewaste_proxy_tonnes,chromium_air_kg,15,0.5665914434938721,0.5665914434938721
WA,15,ewaste_proxy_tonnes,chromium_water_kg,15,0.2753236068054656,0.2753236068054656
WA,15,ewaste_proxy_tonnes,chromium_land_kg,15,-0.13660647243466106,0.13660647243466106
WA,15,ewaste_proxy_tonnes,copper_air_kg,15,0.8417254105379457,0.8417254105379457
WA,15,ewaste_proxy_tonnes,copper_water_kg,15,-0.2558148603395937,0.2558148603395937
WA,15,ewaste_proxy_tonnes,copper_land_kg,15,-0.1612198958841598,0.1612198958841598
WA,15,ewaste_proxy_tonnes,zinc_air_kg,15,0.27752366076240126,0.27752366076240126
WA,15,ewaste_proxy_tonnes,zinc_water_kg,15,0.13768173097494046,0.13768173097494046
WA,15,ewaste_proxy_tonnes,zinc_land_kg,15,-0.5556015672299098,0.5556015672299098
WA,15,ewaste_proxy_tonnes,tvoc_air_kg,15,0.8715014531797938,0.8715014531797938
WA,15,ewaste_proxy_tonnes,tvoc_water_kg,15,-0.38132727437903424,0.38132727437903424
WA,15,ewaste_proxy_tonnes,tvoc_land_kg,15,-0.38132727437903435,0.38132727437903435
WA,15,ewaste_proxy_tonnes,pm10_air_kg,15,0.8397710485598698,0.8397710485598698
WA,15,ewaste_proxy_tonnes,pm10_water_kg,15,,
WA,15,ewaste_proxy_tonnes,pm10_land_kg,15,,
WA,15,ewaste_proxy_tonnes,pm25_air_kg,15,0.40913919656304915,0.40913919656304915
WA,15,ewaste_proxy_tonnes,pm25_water_kg,15,,
WA,15,ewaste_proxy_tonnes,pm25_land_kg,15,,
WA,15,hazardous_recycling_tonnes,total_air_emission_kg,15,0.7427738118196958,0.7427738118196958
WA,15,hazardous_recycling_tonnes,total_water_emission_kg,15,0.4869358618749369,0.4869358618749369
WA,15,hazardous_recycling_tonnes,total_land_emission_kg,15,0.7342128022501536,0.7342128022501536
WA,15,hazardous_recycling_tonnes,lead_air_kg,15,-0.22984438257721093,0.22984438257721093
WA,15,hazardous_recycling_tonnes,lead_water_kg,15,-0.32898811177167514,0.32898811177167514
WA,15,hazardous_recycling_tonnes,lead_land_kg,15,-0.2951346103008223,0.2951346103008223
WA,15,hazardous_recycling_tonnes,mercury_air_kg,15,-0.7790579940352461,0.7790579940352461
WA,15,hazardous_recycling_tonnes,mercury_water_kg,15,-0.5710762382772803,0.5710762382772803
WA,15,hazardous_recycling_tonnes,mercury_land_kg,15,-0.1932903231925597,0.1932903231925597
WA,15,hazardous_recycling_tonnes,cadmium_air_kg,15,-0.409257174039795,0.409257174039795
WA,15,hazardous_recycling_tonnes,cadmium_water_kg,15,-0.3211889203339394,0.3211889203339394
WA,15,hazardous_recycling_tonnes,cadmium_land_kg,15,-0.10571341018666415,0.10571341018666415
WA,15,hazardous_recycling_tonnes,nickel_air_kg,15,0.3123329457292025,0.3123329457292025
WA,15,hazardous_recycling_tonnes,nickel_water_kg,15,-0.24160592551900187,0.24160592551900187
WA,15,hazardous_recycling_tonnes,nickel_land_kg,15,0.26777444738620826,0.26777444738620826
WA,15,hazardous_recycling_tonnes,chromium_air_kg,15,0.625703213525467,0.625703213525467
WA,15,hazardous_recycling_tonnes,chromium_water_kg,15,0.17298627410683426,0.17298627410683426
WA,15,hazardous_recycling_tonnes,chromium_land_kg,15,-0.04842456779603291,0.04842456779603291
WA,15,hazardous_recycling_tonnes,copper_air_kg,15,0.7077060718538505,0.7077060718538505
WA,15,hazardous_recycling_tonnes,copper_water_kg,15,-0.027041589186500122,0.027041589186500122
WA,15,hazardous_recycling_tonnes,copper_land_kg,15,-0.4227997042874864,0.4227997042874864
WA,15,hazardous_recycling_tonnes,zinc_air_kg,15,0.11900573487236021,0.11900573487236021
WA,15,hazardous_recycling_tonnes,zinc_water_kg,15,-0.006505923209249263,0.006505923209249263
WA,15,hazardous_recycling_tonnes,zinc_land_kg,15,-0.5098431747813494,0.5098431747813494
WA,15,hazardous_recycling_tonnes,tvoc_air_kg,15,0.5965845298037376,0.5965845298037376
WA,15,hazardous_recycling_tonnes,tvoc_water_kg,15,-0.3526082850419571,0.3526082850419571
WA,15,hazardous_recycling_tonnes,tvoc_land_kg,15,-0.3526082850419573,0.3526082850419573
WA,15,hazardous_recycling_tonnes,pm10_air_kg,15,0.7086764871428258,0.7086764871428258
WA,15,hazardous_recycling_tonnes,pm10_water_kg,15,,
WA,15,hazardous_recycling_tonnes,pm10_land_kg,15,,
WA,15,hazardous_recycling_tonnes,pm25_air_kg,15,0.21021078152831274,0.21021078152831274
WA,15,hazardous_recycling_tonnes,pm25_water_kg,15,,
WA,15,hazardous_recycling_tonnes,pm25_land_kg,15,,
WA,15,hazardous_disposal_tonnes,total_air_emission_kg,15,0.7819426015264371,0.7819426015264371
WA,15,hazardous_disposal_tonnes,total_water_emission_kg,15,0.84359782010291,0.84359782010291
WA,15,hazardous_disposal_tonnes,total_land_emission_kg,15,0.7081604779581008,0.7081604779581008
WA,15,hazardous_disposal_tonnes,lead_air_kg,15,-0.37719918573957983,0.37719918573957983
WA,15,hazardous_disposal_tonnes,lead_water_kg,15,-0.2812985667471669,0.2812985667471669
WA,15,hazardous_disposal_tonnes,lead_land_kg,15,-0.3549458238701733,0.3549458238701733
WA,15,hazardous_disposal_tonnes,mercury_air_kg,15,-0.8918130495737934,0.8918130495737934
WA,15,hazardous_disposal_tonnes,mercury_water_kg,15,-0.6842840853403053,0.6842840853403053
WA,15,hazardous_disposal_tonnes,mercury_land_kg,15,-0.12068635470534529,0.12068635470534529
WA,15,hazardous_disposal_tonnes,cadmium_air_kg,15,-0.70712904798671,0.70712904798671
WA,15,hazardous_disposal_tonnes,cadmium_water_kg,15,-0.6683163991283321,0.6683163991283321
WA,15,hazardous_disposal_tonnes,cadmium_land_kg,15,-0.4576912437512276,0.4576912437512276
WA,15,hazardous_disposal_tonnes,nickel_air_kg,15,0.5461409212110441,0.5461409212110441
WA,15,hazardous_disposal_tonnes,nickel_water_kg,15,-0.7730568603948427,0.7730568603948427
WA,15,hazardous_disposal_tonnes,nickel_land_kg,15,0.7024513842871797,0.7024513842871797
WA,15,hazardous_disposal_tonnes,chromium_air_kg,15,0.46282594935493915,0.46282594935493915
WA,15,hazardous_disposal_tonnes,chromium_water_kg,15,0.30990943967969176,0.30990943967969176
WA,15,hazardous_disposal_tonnes,chromium_land_kg,15,-0.17378945541611163,0.17378945541611163
WA,15,hazardous_disposal_tonnes,copper_air_kg,15,0.8192664343284195,0.8192664343284195
WA,15,hazardous_disposal_tonnes,copper_water_kg,15,-0.36610313870733463,0.36610313870733463
WA,15,hazardous_disposal_tonnes,copper_land_kg,15,0.024681085908556017,0.024681085908556017
WA,15,hazardous_disposal_tonnes,zinc_air_kg,15,0.3338969073833548,0.3338969073833548
WA,15,hazardous_disposal_tonnes,zinc_water_kg,15,0.20196300505006154,0.20196300505006154
WA,15,hazardous_disposal_tonnes,zinc_land_kg,15,-0.5165224996781991,0.5165224996781991
WA,15,hazardous_disposal_tonnes,tvoc_air_kg,15,0.9517350772434333,0.9517350772434333
WA,15,hazardous_disposal_tonnes,tvoc_water_kg,15,-0.3538345861159554,0.3538345861159554
WA,15,hazardous_disposal_tonnes,tvoc_land_kg,15,-0.3538345861159554,0.3538345861159554
WA,15,hazardous_disposal_tonnes,pm10_air_kg,15,0.8128987903546193,0.8128987903546193
WA,15,hazardous_disposal_tonnes,pm10_water_kg,15,,
WA,15,hazardous_disposal_tonnes,pm10_land_kg,15,,
WA,15,hazardous_disposal_tonnes,pm25_air_kg,15,0.48321469996850236,0.48321469996850236
WA,15,hazardous_disposal_tonnes,pm25_water_kg,15,,
WA,15,hazardous_disposal_tonnes,pm25_land_kg,15,,
